鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,lng,lat
士林區,房地(土地+建物),臺北市士林區中正路691~720號,14.1,住,,,1051201,土地1建物1車位0,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,870810.0,68.3,2,1,1,有,有,9900000,144949.0,,0.0,0,含增建或未登記建物。權利人共2人,RPUOMLNKJHMFFEA97DA,121.50735800000001,25.085334
北投區,房地(土地+建物),臺北市北投區行義路130巷1~30號,24.36,住,,,1051201,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,701005.0,150.42,4,2,2,有,有,13900000,92408.0,,0.0,0,含增建或未登記建物。,RPWOMLNKJHMFFEA18DA,121.5258133,25.1240896
士林區,房地(土地+建物),臺北市士林區天母西路31~60號,20.1,商,,,1051201,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,690207.0,86.73,2,2,1,有,有,18000000,207541.0,,0.0,0,含增建或未登記建物。,RPPQMLNKJHMFFEA67DA,121.52775659999999,25.1185796
大安區,房地(土地+建物),臺北市大安區忠孝東路三段151~180號,16.13,住,,,1051126,土地2建物1車位0,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,760423.0,89.51,4,2,2,有,有,20380000,227684.0,,0.0,0,含增建或未登記建物。,RPSNMLNLJHMFFFA87DA,121.5382689,25.0417641
大安區,房地(土地+建物)+車位,臺北市大安區和平東路二段18巷1~30號,65.65,住,,,1051211,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,810309.0,275.56,4,2,3,有,無,54500000,218855.0,升降平面,37.96,2500000,,RPWNMLSKJHMFFFA68DA,121.5360468,25.0232552
大安區,房地(土地+建物),臺北市大安區敦化南路二段63巷54弄1~30號,35.13,住,,,1051127,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,740313.0,169.6,4,2,2,有,無,39990000,235790.0,,0.0,0,含增建或未登記建物。,RPOOMLSKJHMFFFA97DA,121.5517061,25.0305982
南港區,房地(土地+建物)+車位,臺北市南港區經貿二路157巷31~60號,54.69,住,,,1051209,土地1建物1車位2,八層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010716.0,346.78,4,2,3,有,有,76000000,229418.0,坡道平面,41.66,6000000,,RPVOMLOLJHMFFDA18DA,121.61698390000002,25.056169399999998
南港區,房地(土地+建物)+車位,臺北市南港區興中路28巷1~30號,6.8,商,,,1051111,土地1建物1車位1,二十層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011001.0,114.58,2,2,1,有,有,20000000,223642.0,坡道平面,36.33,2500000,,RPWOMLSKJHMFFDA58DA,121.6070215,25.0555655
南港區,房地(土地+建物)+車位,臺北市南港區經貿二路157巷36弄61~90號,14.63,住,,,1051218,土地1建物1車位1,二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030129.0,105.71,2,2,1,有,有,19800000,187305.0,塔式車位,0.0,2000000,,RPVNMLLLJHMFFDA77DA,121.61564240000001,25.0611832
北投區,房地(土地+建物),臺北市北投區明德路289巷1~30號,34.82,住,,,1051201,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,750402.0,101.95,3,2,2,有,無,16000000,156940.0,,0.0,0,含增建或未登記建物。,RPRNMLOKJHMFFEA67DA,121.5168576,25.106544
北投區,房地(土地+建物),臺北市北投區榮華一路1~30號,31.53,住,,,1051101,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670607.0,100.99,3,2,2,有,無,14000000,138628.0,,0.0,0,含增建或未登記建物。,RPSNMLOKJHMFFEA77DA,121.524627,25.1132037
士林區,房地(土地+建物)+車位,臺北市士林區福港街160巷1~30號,26.53,住,,,1051201,土地2建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030115.0,143.49,2,2,2,有,有,18500000,170578.0,升降平面,46.76,2000000,,RPTNMLOKJHMFFEA87DA,121.5175379,25.0871201
士林區,房地(土地+建物),臺北市士林區葫東街10巷1~30號,51.75,住,,,1051201,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,570412.0,84.49,2,2,1,有,無,8400000,99420.0,,0.0,0,含增建或未登記建物。,RPXPMLNKJHMFFEA38DA,121.5107355,25.0833615
文山區,房地(土地+建物),臺北市文山區景明街14巷1~30號,39.75,住,,,1051208,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,601205.0,98.57,6,1,3,有,無,25000000,253627.0,,0.0,0,含增建或未登記建物。,RPSNMLNKJHMFFAA27DA,121.54114070000001,25.0019413
文山區,房地(土地+建物)+車位,臺北市文山區保儀路61~90號,18.55,商,,,1051218,土地1建物1車位1,三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1030613.0,239.73,4,2,2,有,有,34880000,159653.0,坡道平面,34.41,2100000,,RPTPMLNLJHMFFAA67DA,121.568693,24.987195899999996
文山區,房地(土地+建物),臺北市文山區景明街14巷1~30號,45.38,住,,,1051207,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,133.05,4,2,2,有,無,18000000,135287.0,,0.0,0,含增建或未登記建物。,RPSNMLOKJHMFFAA37DA,121.54114070000001,25.0019413
內湖區,房地(土地+建物)+車位,臺北市內湖區康寧路三段99巷39弄1~30號,12.95,住,,,1051201,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,971219.0,85.89,2,2,1,有,有,10700000,168020.0,升降平面,32.92,1800000,含增建或未登記建物。,RPRPMLRKJHMFFCA97DA,121.6105902,25.0730078
萬華區,房地(土地+建物),臺北市萬華區梧州街1~30號,13.84,商,,,1051214,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830917.0,117.12,3,2,2,有,有,10300000,87944.0,,0.0,0,含增建或未登記建物。,RPRNMLOKJHMFFBA37DA,121.49776200000001,25.038217000000003
文山區,房地(土地+建物)+車位,臺北市文山區指南路三段32巷1~30號,22.08,住,,,1051122,土地1建物1車位1,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990729.0,109.8,2,2,1,有,有,12700000,115323.0,坡道機械,10.09,1200000,含增建或未登記建物。權利人共2人。,RPSNMLNLJHMFFAA37DA,121.57878999999998,24.9833249
大安區,房地(土地+建物),臺北市大安區復興南路一段107巷5弄1~30號,28.31,住,,,1051030,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,691210.0,148.89,4,2,2,有,無,35500000,238431.0,,0.0,0,含增建或未登記建物。,RPUNMLNLJHMFFFA97CA,121.54444850000002,25.043732199999997
大安區,房地(土地+建物),臺北市大安區建國南路二段25巷1~30號,40.97,住,,,1051209,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,83.7,3,2,1,有,無,25080000,299642.0,,0.0,0,,RPWNMLNKJHMFFFA08CA,121.53818989999999,25.0332284
大安區,房地(土地+建物),臺北市大安區延吉街121~150號,29.03,住,,,1051203,土地1建物1車位0,二層,七層,店面(店鋪),住家用,鋼筋混凝土造,741007.0,144.14,4,1,3,有,無,33180000,230193.0,,0.0,0,含增建或未登記建物。,RPXNMLNKJHMFFFA18CA,121.55422240000001,25.042733
大安區,房地(土地+建物),臺北市大安區復興南路一段107巷5弄1~30號,10.86,住,,,1051207,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,700520.0,54.57,3,2,2,有,無,5300000,97105.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLQKJHMFFFA67CA,121.54444850000002,25.043732199999997
大安區,房地(土地+建物)+車位,臺北市大安區信義路二段86巷1~30號,57.96,住,,,1051130,土地6建物1車位2,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,990611.0,278.47,0,0,0,無,有,69880000,250943.0,升降機械,0.0,0,,RPUOMLQKJHMFFFA28CA,121.52462320000001,25.0338207
大安區,房地(土地+建物)+車位,臺北市大安區仁愛路四段301~330號,31.4,其他,,,1051118,土地2建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,701223.0,251.85,4,2,3,有,有,79000000,313679.0,坡道平面,40.49,0,,RPPNMLNKJHMFFFA37CA,121.55407040000001,25.0375597
大安區,房地(土地+建物),臺北市大安區八德路二段1~30號,37.47,住,,,1051203,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,780927.0,98.32,4,1,1,有,無,16800000,170871.0,,0.0,0,含增建或未登記建物。,RPTOMLMKJHMFFFA77CA,121.53321329999999,25.0445306
士林區,房地(土地+建物),臺北市士林區幸福街5巷31~60號,13.33,住,,,1051101,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,991014.0,70.89,2,2,2,有,有,17200000,242629.0,,0.0,0,含增建或未登記建物。,RPXNMLNKJHMFFEA08CA,121.5280071,25.097448
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段79巷1~30號,24.3,住,,,1051201,土地1建物1車位2,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1050712.0,159.65,3,2,1,有,有,30575000,241530.0,坡道平面,44.24,2700000,親友、員工或其他特殊關係間之交易(夫妻)。本案管理組織尚未成立。,RPSOMLRKJHMFFEA08CA,121.5050294,25.126900600000003
北投區,房地(土地+建物),臺北市北投區振華街1~30號,33.75,住,,,1051201,土地1建物1車位0,一層，騎樓,四層,店面(店鋪),住家用,加強磚造,580616.0,121.94,2,0,1,有,無,30000000,246023.0,,0.0,0,含增建或未登記建物。,RPXOMLNKJHMFFEA18CA,121.51980470000001,25.115501300000002
士林區,房地(土地+建物),臺北市士林區重慶北路四段49巷1~30號,26.25,住,,,1051101,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660303.0,77.75,1,1,1,有,無,12100000,155627.0,,0.0,0,含增建或未登記建物。,RPOPMLNKJHMFFEA37CA,121.51324,25.080023
士林區,房地(土地+建物),臺北市士林區社中街156巷24弄1~30號,32.72,住,,,1051201,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710816.0,104.0,3,2,2,有,無,9100000,87500.0,,0.0,0,含增建或未登記建物。,RPPPMLNKJHMFFEA47CA,121.50977479999999,25.0912664
北投區,房地(土地+建物)+車位,臺北市北投區文林北路1~30號,44.97,住,,,1051201,土地2建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021021.0,195.34,3,2,2,有,有,32800000,167912.0,坡道平面,0.0,0,,RPVPMLNKJHMFFEA08CA,121.518852,25.104822
北投區,房地(土地+建物)+車位,臺北市北投區公?路211~240號,24.89,住,,,1051201,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040807.0,119.36,2,2,1,有,無,17300000,144940.0,升降機械,14.47,0,,RPOQMLNKJHMFFEA47CA,121.5611263,25.1259386
士林區,房地(土地+建物),臺北市士林區中山北路七段14巷5弄1~30號,33.27,商,,,1051101,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,750103.0,164.03,4,2,2,有,有,25500000,155459.0,,0.0,0,,RPPNMLOKJHMFFEA37CA,121.53125700000001,25.11921
南港區,房地(土地+建物),臺北市南港區研究院路二段98巷1~30號,20.07,住,,,1051215,土地1建物1車位0,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020808.0,106.39,2,2,2,有,無,17200000,161669.0,,0.0,0,,RPSOMLNJKHMFFDA57CA,121.61574879999999,25.044380800000003
信義區,房地(土地+建物),臺北市信義區忠孝東路五段790巷62弄1~30號,28.25,住,,,1051209,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,71.23,3,2,1,有,無,16150000,226730.0,,0.0,0,,RPQPMLTKJHMFFDA08CA,121.58191799999999,25.043939
松山區,房地(土地+建物),臺北市松山區新中街2巷1~30號,65.31,住,,,1050919,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,127.82,2,2,2,有,無,27500000,215146.0,,0.0,0,,RPTOMLSKJHMFFDA18CA,121.56081770000002,25.057033399999998
松山區,房地(土地+建物),臺北市松山區南京東路四段61~90號,20.67,商,,,1051222,土地1建物1車位0,六層，陽台,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,102.6,0,0,0,無,無,18000000,175439.0,,0.0,0,,RPPOMLTKJHMFFDA87CA,121.5527784,25.051922199999996
松山區,房地(土地+建物),臺北市松山區敦化北路222巷18弄1~30號,36.06,住,,,1050824,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,720426.0,180.68,3,2,3,有,有,42150000,233285.0,,0.0,0,含增建或未登記建物。,RPOOMLRKJHMFFDA57CA,121.55023100000001,25.048607
南港區,房地(土地+建物),臺北市南港區重陽路57巷61~90號,21.49,住,,,1051224,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,961128.0,91.09,2,1,1,有,有,15400000,169064.0,,0.0,0,,RPVOMLMKJHMFFDA77CA,121.5970315,25.0559231
信義區,房地(土地+建物),臺北市信義區忠孝東路五段781~810號,17.1,住,,,1051126,土地4建物1車位0,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,106.66,3,2,2,有,無,19300000,180949.0,,0.0,0,含增建或未登記建物。,RPVOMLQKJHMFFDA18CA,121.5814061,25.0438469
信義區,房地(土地+建物),臺北市信義區松德路25巷1~30號,12.38,住,,,1051209,土地2建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,740620.0,110.7,3,2,2,有,有,21600000,195104.0,,0.0,0,含增建或未登記建物。內含獨立產權公設，未包含在棟數內,RPRNMLNKJHMFFDA37CA,121.577482,25.038967
松山區,房地(土地+建物),臺北市松山區南京東路四段151~180號,7.11,商,,,1051210,土地1建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,720401.0,75.91,2,2,2,有,有,15000000,197602.0,,0.0,0,含增建或未登記建物。,RPXNMLNKJHMFFDA97CA,121.55568290000001,25.0518383
中山區,房地(土地+建物)+車位,臺北市中山區新生北路二段68巷1~30號,9.39,商,,,1051228,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050602.0,114.78,2,1,1,有,有,21450000,282461.0,坡道平面,45.39,1850000,,RPROMLRJKHMFFCA77CA,121.527974,25.061014
中山區,房地(土地+建物),臺北市中山區林森北路107巷1~30號,4.99,商,,,1051223,土地1建物1車位0,二層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,711115.0,35.47,1,1,1,有,無,5000000,140964.0,,0.0,0,,RPVNMLKLJHMFFCA47CA,121.52525259999999,25.050328699999998
中山區,房地(土地+建物),臺北市中山區錦州街91~120號,10.1,商,,,1060111,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,670227.0,54.0,2,1,1,有,無,8880000,164444.0,,0.0,0,,RPXPMLSKJHMFFCA58CA,121.52837360000001,25.0602074
內湖區,房地(土地+建物),臺北市內湖區東湖路113巷95弄31~60號,74.04,住,,,1051221,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,740327.0,112.22,4,2,2,有,無,13700000,122082.0,,0.0,0,,RPVNMLTKJHMFFCA28CA,121.6149774,25.0715905
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段451~480號,54.26,住,,,1051202,土地2建物1車位2,八層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970916.0,301.69,4,1,2,有,有,69900000,231695.0,坡道平面,46.62,0,,RPRQMLNLJHMFFCA67CA,121.60451040000001,25.0719475
內湖區,房地(土地+建物),臺北市內湖區康樂街136巷15弄1~30號,29.02,住,,,1051125,土地3建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,721103.0,103.27,3,2,2,有,無,10000000,96834.0,,0.0,0,含增建或未登記建物。,RPUQMLNLJHMFFCA97CA,121.61868,25.072009
萬華區,房地(土地+建物),臺北市萬華區萬大路186巷2弄1~30號,30.0,住,,,1051213,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,610614.0,78.92,3,2,1,有,無,6000000,76026.0,,0.0,0,母子特殊關係間之交易。,RPRNMLQKJHMFFBA47CA,121.50010929999999,25.0279158
萬華區,房地(土地+建物),臺北市萬華區西寧南路301~330號,2.96,商,,,1051229,土地1建物1車位0,八層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1050701.0,34.15,1,1,1,有,無,7800000,228404.0,,0.0,0,,RPXNMLRKJHMFFBA18CA,121.50651140000001,25.0383252
萬華區,房地(土地+建物),臺北市萬華區西寧南路301~330號,3.32,商,,,1051229,土地1建物1車位0,九層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1050701.0,40.95,1,1,1,有,無,9500000,231990.0,,0.0,0,,SPXNMLRKJHMFFBA28CA,121.50651140000001,25.0383252
萬華區,房地(土地+建物),臺北市萬華區西寧南路301~330號,5.95,商,,,1051229,土地1建物1車位0,十一層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1050701.0,71.59,1,1,1,有,無,17300000,241654.0,,0.0,0,,TPXNMLRKJHMFFBA38CA,121.50651140000001,25.0383252
萬華區,房地(土地+建物)+車位,臺北市萬華區西寧南路301~330號,4.8,商,,,1051229,土地1建物1車位1,十三層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1050701.0,66.17,1,1,1,有,無,15700000,257340.0,升降機械,10.99,1500000,,UPXNMLRKJHMFFBA48CA,121.50651140000001,25.0383252
萬華區,房地(土地+建物)+車位,臺北市萬華區西寧南路301~330號,3.29,商,,,1051229,土地1建物1車位1,十三層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1050701.0,49.58,1,1,1,有,無,11400000,256543.0,坡道機械,10.99,1500000,,VPXNMLRKJHMFFBA58CA,121.50651140000001,25.0383252
萬華區,房地(土地+建物),臺北市萬華區長泰街241~270號,25.0,住,,,1051206,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,68.65,1,2,1,有,無,8250000,120175.0,,0.0,0,,RPPOMLSKJHMFFBA57CA,121.4946658,25.021434600000003
中山區,房地(土地+建物),臺北市中山區林森北路91~120號,8.64,商,,,1051212,土地2建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,710224.0,88.67,2,2,1,有,有,15200000,171422.0,,0.0,0,,RPVPMLSKJHMFFCA38CA,121.52496299999999,25.0500078
中山區,房地(土地+建物),臺北市中山區八德路二段61~90號,17.44,住,,,1051028,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,750616.0,116.6,3,2,2,有,無,18000000,154374.0,,0.0,0,,RPVNMLSKJHMFFCA18CA,121.5348345,25.0452175
中山區,房地(土地+建物),臺北市中山區建國北路二段258巷1~30號,26.81,住,,,1051225,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,660312.0,137.79,4,2,2,有,無,20500000,148777.0,,0.0,0,,RPWNMLSKJHMFFCA28CA,121.5364888,25.061918300000002
內湖區,房地(土地+建物),臺北市內湖區金龍路47巷13弄1~30號,35.2,住,,,1051209,土地1建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040518.0,159.87,4,2,2,有,有,30080000,188153.0,,0.0,0,,RPTOMLQKJHMFFCA87CA,121.5938382,25.085513199999998
中山區,房地(土地+建物),臺北市中山區林森北路271~300號,5.02,商,,,1051216,土地1建物1車位0,十二層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,770905.0,50.73,1,1,1,有,有,8900000,175439.0,,0.0,0,,RPSPMLQKJHMFFCA87CA,121.52560690000001,25.055166800000002
中山區,房地(土地+建物),臺北市中山區四平街1~30號,29.86,住,,,1051227,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,610424.0,141.55,3,2,2,有,無,32000000,226069.0,,0.0,0,,RPTPMLQKJHMFFCA97CA,121.5310851,25.0537414
中山區,房地(土地+建物),臺北市中山區中山北路二段27巷1~30號,3.78,商,,,1051222,土地1建物1車位0,八層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,660929.0,29.22,0,1,1,有,有,4400000,150582.0,,0.0,0,,RPUQMLQKJHMFFCA18CA,121.522842,25.0524875
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路271~300號,51.53,其他,,,1051028,土地1建物1車位2,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021227.0,310.61,3,2,3,有,有,60280000,194070.0,坡道平面,59.87,0,共有人數2。含增建或未登記建物。,RPUQMLMKJHMFFCA77CA,121.584056,25.0617354
中山區,房地(土地+建物),臺北市中山區林森北路121~150號,2.43,商,,,1051216,土地1建物1車位0,十層,十五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,971215.0,29.15,0,1,1,有,有,5800000,198971.0,,0.0,0,含增建或未登記建物。,RPTOMLNKJHMFFCA57CA,121.5251558,25.050821399999997
中山區,房地(土地+建物),臺北市中山區合江街102巷1~30號,20.62,住,,,1051222,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,41.56,3,2,2,有,無,7000000,168431.0,,0.0,0,親友、員工或其他特殊關係間之交易。,RPVOMLNKJHMFFCA77CA,121.53895870000001,25.058854999999998
內湖區,房地(土地+建物)+車位,臺北市內湖區文湖街21巷91~120號,32.46,住,,,1051219,土地1建物1車位1,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,970723.0,183.31,2,2,2,有,有,28200000,153838.0,坡道平面,34.6,0,,RPPPMLNKJHMFFCA27CA,121.5596763,25.0906546
中山區,房地(土地+建物)+車位,臺北市中山區長春路151~180號,28.75,商,,,1051110,土地2建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,961127.0,236.8,4,2,2,有,有,50900000,214949.0,坡道平面,37.86,0,,RPSRMLNKJHMFFCA77CA,121.53316650000001,25.0548153
萬華區,房地(土地+建物),臺北市萬華區西寧南路301~330號,3.49,商,,,1051229,土地1建物1車位0,四層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1050701.0,42.76,1,1,1,有,無,9500000,222170.0,,0.0,0,,RPRNMLKLKHMFFBA07CA,121.50651140000001,25.0383252
萬華區,房地(土地+建物),臺北市萬華區西寧南路301~330號,3.35,商,,,1051229,土地1建物1車位0,八層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1050701.0,40.3,1,1,1,有,無,9200000,228288.0,,0.0,0,,SPRNMLKLKHMFFBA17CA,121.50651140000001,25.0383252
萬華區,房地(土地+建物),臺北市萬華區西寧南路301~330號,3.32,商,,,1051229,土地1建物1車位0,八層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1050701.0,40.95,1,1,1,有,無,9300000,227106.0,,0.0,0,,TPRNMLKLKHMFFBA27CA,121.50651140000001,25.0383252
萬華區,房地(土地+建物),臺北市萬華區西寧南路301~330號,3.49,商,,,1051229,土地1建物1車位0,八層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1050701.0,42.76,1,1,1,有,無,9700000,226848.0,,0.0,0,,UPRNMLKLKHMFFBA37CA,121.50651140000001,25.0383252
萬華區,房地(土地+建物),臺北市萬華區西寧南路301~330號,5.14,商,,,1051229,土地1建物1車位0,十層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1050701.0,59.36,1,1,1,有,無,13500000,227426.0,,0.0,0,,VPRNMLKLKHMFFBA47CA,121.50651140000001,25.0383252
文山區,房地(土地+建物),臺北市文山區下崙路1~30號,41.25,住,,,1051220,土地3建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,109.09,3,2,1,有,無,12000000,110001.0,,0.0,0,受債權債務影響或債務抵償之交易。,RPRNMLNJKHMFFAA07CA,121.559849,24.986422
中正區,房地(土地+建物),臺北市中正區中華路二段481~510號,17.45,住,,,1051227,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,800102.0,93.66,3,1,2,有,無,12400000,132394.0,,0.0,0,,RPWOMLTKJHMFFAA28CA,121.51158400000001,25.024479
文山區,房地(土地+建物)+車位,臺北市文山區忠順街二段85巷1~30號,19.94,住,,,1051222,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020103.0,165.3,3,2,2,有,有,32100000,207080.0,坡道平面,20.39,2090000,,RPPNMLMJKHMFFAA76CA,121.5655749,24.9855329
